system,english_name,chinese_name,source_id,extra_json
3ds,Pokemon X (EU)(M7),口袋妖怪X(欧)RPG(角色扮演),0450,"{""genre"":""RPG|日式RPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0450.jpg"",""language"":""英语|日语|法语|西班牙语|德语|意大利语|韩语"",""publisher"":""Nintendo""}"
3ds,Pokemon Y (EU)(M7),口袋妖怪Y(欧)RPG(角色扮演),0451,"{""genre"":""RPG|日式RPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0451.jpg"",""language"":""英语|日语|法语|西班牙语|德语|意大利语|韩语"",""publisher"":""Nintendo""}"
3ds,LEGO Batman 2 – DC Super Heroes (FR)(M2),乐高蝙蝠侠2 DC超级英雄(欧)ACT(动作类),0452,"{""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/3ds_200/0452.jpg"",""language"":""英语|法语"",""publisher"":""Warner Bros. Interactive Entertainment""}"
3ds,Boulder Dash-XL 3D (EU)(M5),钻石小子(欧)ACT(动作类),0453,"{""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/3ds_200/0453.jpg"",""language"":""英语|法语|西班牙语|德语|意大利语"",""publisher"":""Reef Entertainment""}"
3ds,Jewel Master – Cradle of Rome 2 (EU)(M3),罗马发源地2(欧)RPG(角色扮演),0454,"{""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/3ds_200/0454.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Rising Star Games""}"
3ds,FIFA 14  – Legacy Edition (EU)(M3),FIFA 14(欧)SPG(体育类),0455,"{""genre"":""运动|传统|足球"",""img"":""https://data.yang2000ling.com/img/3ds_200/0455.jpg"",""language"":""英语|法语|丹麦语"",""publisher"":""Electronic Arts""}"
3ds,Pro Evolution Soccer 2013 3D (US)(M4),实况足球2013(美)SPG(体育类),0456,"{""genre"":""运动|传统|足球"",""img"":""https://data.yang2000ling.com/img/3ds_200/0456.jpg"",""language"":""英语|法语|西班牙语|葡萄牙语"",""publisher"":""Konami""}"
3ds,Wipeout 3 (US),勇敢向前冲3(美)Sport(运动类),0457,"{""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0457.jpg"",""language"":""英语"",""publisher"":""Activision""}"
3ds,Finding Nemo – Escape to the Big Blue – Special Edition (US),海底总动员 逃出蓝海(美)ACT(动作类),0458,"{""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0458.jpg"",""language"":""英语"",""publisher"":""Disney Interactive Studios""}"
3ds,Disney Princess – My Fairytale Adventure (US)(M3),迪士尼公主们 我的童话冒险(美)RPG(角色扮演),0459,"{""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0459.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Disney Interactive Studios""}"
3ds,Lalaloopsy – Carnival of Friends (US),拉拉小天使 朋友嘉年华(美)PUZ(益智类),0460,"{""genre"":""混合|虚拟生活"",""img"":""https://data.yang2000ling.com/img/3ds_200/0460.jpg"",""language"":""英语"",""publisher"":""Activision""}"
3ds,Scribblenauts Unmasked – A DC Comics Adventure (US)(M4),涂鸦小子 DC漫画大冒险(美)ACT(动作类),0461,"{""genre"":""动作|平面|2D"",""img"":""https://data.yang2000ling.com/img/3ds_200/0461.jpg"",""language"":""英语|法语|西班牙语|葡萄牙语"",""publisher"":""Warner Bros. Interactive Entertainment""}"
3ds,Wipeout – Create and Crash (US),勇敢向前冲 创造与崩溃(美)Sport(运动类),0462,"{""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0462.jpg"",""language"":""英语"",""publisher"":""Activision""}"
3ds,Games Festival 1 (EU)(M11),游戏日1(欧)PUZ(益智类),0463,"{""genre"":""混合|选辑"",""img"":""https://data.yang2000ling.com/img/3ds_200/0463.jpg"",""language"":""英语|法语|西班牙语|德语|意大利语|荷兰语|葡萄牙语|丹麦语|瑞典语|挪威语|芬兰语"",""publisher"":""Bigben Interactive""}"
3ds,LEGO Marvel Super Heroes – Universe in Peril (US)(M4),乐高Marvel 超级英雄(美))ACT(动作类),0464,"{""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/3ds_200/0464.jpg"",""language"":""英语|法语|西班牙语|葡萄牙语"",""publisher"":""Warner Bros. Interactive Entertainment""}"
3ds,Nickelodeon – Teenage Mutant Ninja Turtles (US)(M2),忍者神龟(美)ACT(动作类),0465,"{""genre"":""动作|暴力"",""img"":""https://data.yang2000ling.com/img/3ds_200/0465.jpg"",""language"":""英语|法语"",""publisher"":""Activision""}"
3ds,Imagine – Fashion Life (US)(M3),幻想时尚生活(美)SIM(模仿类),0466,"{""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0466.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Ubisoft""}"
3ds,Ice Age – Continental Drift – Artic Games (US)(M2),冰河世纪4 大陆漂移 北极运动会(美)SPG(运动类),0467,"{""genre"":""动作|平面|3D"",""img"":""https://data.yang2000ling.com/img/3ds_200/0467.jpg"",""language"":""英语|法语"",""publisher"":""Activision""}"
3ds,Batman – Arkham Origins Blackgate (EU)(M5),蝙蝠侠 阿甘起源 黑门监狱(美)ACT(动作类),0468,"{""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/3ds_200/0468.jpg"",""language"":""英语|法语|西班牙语|德语|意大利语"",""publisher"":""Warner Bros. Interactive Entertainment""}"
3ds,HomeTown Story (US),故乡的故事(美)SIM(模拟类),0469,"{""genre"":""模拟|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0469.jpg"",""language"":""英语"",""publisher"":""Natsume""}"
3ds,Sonic – Lost World (EU)(M5),索尼克 失落世界(欧)ACT(动作类),0470,"{""genre"":""动作|平面|3D"",""img"":""https://data.yang2000ling.com/img/3ds_200/0470.jpg"",""language"":""英语|法语|西班牙语|德语|意大利语"",""publisher"":""Nintendo""}"
3ds,Skylanders Swap-Force (US)(M4),小龙斯派罗 交换力量(美)ACT(动作类),0471,"{""genre"":""动作|平面|3D"",""img"":""https://data.yang2000ling.com/img/3ds_200/0471.jpg"",""language"":""英语"",""publisher"":""Activision""}"
3ds,Spongebob Squarepants – Plankton's Robotic Revenge (US)(M2),海绵宝宝 痞老板机器人复仇(美)ACT(动作类),0472,"{""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/3ds_200/0472.jpg"",""language"":""英语"",""publisher"":""Activision""}"
3ds,Regular Show – Mordecai & Rigby in 8-bit Land (US),天兵公园 鸟哥与阿天在8位元世界(美)ACT(动作类),0473,"{""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/3ds_200/0473.jpg"",""language"":""英语"",""publisher"":""D3 Publisher""}"
3ds,Angry Birds – Star Wars (US)(M4),愤怒的小鸟 星战版(美)PUZ(益智类),0474,"{""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0474.jpg"",""language"":""英语"",""publisher"":""Activision""}"
3ds,Beyblade – Evolution (US)(M3),金属战斗陀螺 进化(美)ACT(动作类),0475,"{""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0475.jpg"",""language"":""英语"",""publisher"":""Rising Star Games""}"
3ds,Inazuma Eleven 3 – Bomb Blast (EU)(M3),闪电十一人GO2时空之石·热风 (欧)RPG(角色扮演),0476,"{""genre"":""运动|传统|足球"",""img"":""https://data.yang2000ling.com/img/3ds_200/0476.jpg"",""language"":""英语|法语|德语"",""publisher"":""Nintendo""}"
3ds,Inazuma Eleven 3 – Lightning Bolt (EU)(M3),闪电十一人GO2时空之石·雷鸣(欧)RPG(角色扮演),0477,"{""genre"":""运动|传统|足球"",""img"":""https://data.yang2000ling.com/img/3ds_200/0477.jpg"",""language"":""英语|法语|德语"",""publisher"":""Nintendo""}"
3ds,Ben 10 – Omniverse 2 (US),BEN10 全体宇宙2(美)ACT(动作类),0478,"{""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0478.jpg"",""language"":""英语"",""publisher"":""D3 Publisher""}"
3ds,Monster High – 13 Wishes (US)(M3),怪物高校 13个愿望(美)ACT(动作类),0479,"{""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/3ds_200/0479.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Warner Bros. Interactive Entertainment""}"
3ds,Pac-Man and the Ghostly Adventures (US)(M3),吃豆人的可怕冒险(美)ACT(动作类),0480,"{""genre"":""动作|平面|2D"",""img"":""https://data.yang2000ling.com/img/3ds_200/0480.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Namco Bandai Games""}"
3ds,Power Rangers – Megaforce (US)(M3),天装战队(美)ACT(动作类),0481,"{""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0481.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Namco Bandai Games""}"
3ds,Mahjong Mysteries – Ancient Athena 3D (EU)(M4),麻将探秘 古雅典娜(欧)PUZ(益智类),0482,"{""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/3ds_200/0482.jpg"",""language"":""英语|法语|西班牙语|意大利语"",""publisher"":""GSP""}"
3ds,Secrets of the Titanic 1912-2012 (EU)(M2),泰坦尼克号的秘密,0483,"{""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/3ds_200/0483.jpg"",""language"":""英语|法语|德语"",""publisher"":""GSP""}"
3ds,50 Classic Games 3D (US)(M3),50款经典游戏 3D(美)PUZ(益智类),0484,"{""genre"":""混合|室内"",""img"":""https://data.yang2000ling.com/img/3ds_200/0484.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Maximum Family Games""}"
3ds,Mario & Luigi – Dream Team (US)(M3),马里奥与路易RPG4 梦世界冒险(美)RPG(角色扮演),0485,"{""genre"":""RPG|日式RPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0485.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Nintendo""}"
3ds,Jewel Quest Mysteries –  The Seventh Gate (EU)(M6),神秘宝石3 第七道门(欧)PUZ(益智类),0486,"{""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/3ds_200/0486.jpg"",""language"":""英语|法语|西班牙语|德语|意大利语|荷兰语"",""publisher"":""MSL""}"
3ds,"Legend of Zelda – A Link Between Worlds, The (EU)(M5)",塞尔达传说 众神的三角力量2(欧)ACT(动作类),0487,"{""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0487.jpg"",""language"":""英语|法语|西班牙语|德语|意大利语"",""publisher"":""Nintendo""}"
3ds,Moshi Monsters – Katsuma Unleashed (US),莫希怪兽 胜利释放(美)PUZ(益智类),0488,"{""genre"":""动作|平面|2D"",""img"":""https://data.yang2000ling.com/img/3ds_200/0488.jpg"",""language"":""英语"",""publisher"":""Activision""}"
3ds,Phineas and Ferb – Quest for Cool Stuff (US),飞哥与小佛 冷酷探索(美)ACT(动作类),0489,"{""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/3ds_200/0489.jpg"",""language"":""英语"",""publisher"":""Majesco Games""}"
3ds,Adventure Time – Explore the Dungeon Because I DON'T KNOW! (US),探险活宝 因为好奇所以探索地牢(美)ACT(动作类),0490,"{""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/3ds_200/0490.jpg"",""language"":""英语"",""publisher"":""D3 Publisher""}"
3ds,Young Justice – Legacy (US)(M3),少年正义联盟 遗产(美)ARPG(动作角色扮演),0491,"{""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0491.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Little Orbit""}"
3ds,Mario Party – Island Tour (US)(M3),马里奥聚会 空岛之旅(美)ARPG(动作角色扮演),0492,"{""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0492.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Nintendo""}"
3ds,Animal Crossing – New Leaf (US)(M3),来吧！动物之森(美)PUZ(益智类),0493,"{""genre"":""混合|虚拟生活"",""img"":""https://data.yang2000ling.com/img/3ds_200/0493.jpg"",""language"":""英语"",""publisher"":""Nintendo""}"
3ds,"Legend of Zelda – A Link Between Worlds, The (US)(M3)",塞尔达传说 众神的三角力量2(美)ACT(动作类),0494,"{""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0494.jpg"",""language"":""英语"",""publisher"":""Nintendo""}"
3ds,Crash City Mayhem (US),城市冲撞 致命(美)RAC(竞速类),0495,"{""genre"":""驾驶|竞速"",""img"":""https://data.yang2000ling.com/img/3ds_200/0495.jpg"",""language"":""英语"",""publisher"":""Majesco Games""}"
3ds,Barbie Dreamhouse Party (US),芭比梦之屋派对(美)PAR(派对类),0496,"{""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0496.jpg"",""language"":""英语"",""publisher"":""Little Orbit""}"
3ds,Bravely Default (EU)(M6),勇气默示录 飞舞的妖精 完全版(欧)RPG(角色扮演),0497,"{""genre"":""RPG|日式RPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0497.jpg"",""language"":""英语|日语|法语|西班牙语|德语|意大利语"",""publisher"":""Nintendo""}"
3ds,Angry Birds Trilogy (US)(M2),愤怒的小鸟 三重包(美)PUZ(益智类),0498,"{""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0498.jpg"",""language"":""英语|法语"",""publisher"":""Activision""}"
3ds,Battleship (US)(M2),超级战舰(美)STG(射击类),0499,"{""genre"":""混合|棋牌"",""img"":""https://data.yang2000ling.com/img/3ds_200/0499.jpg"",""language"":""英语|法语"",""publisher"":""Activision""}"
3ds,Purr Pals – Purrfection (US)(M3),喵呜伙伴 完美感受(美)SIM(模仿类),0500,"{""genre"":""混合|虚拟生活"",""img"":""https://data.yang2000ling.com/img/3ds_200/0500.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""THQ""}"
3ds,Madagascar 3 – The Video Game (US)(M3),马达加斯加3(美)ACT(动作类),0501,"{""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0501.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""D3 Publisher""}"
3ds,Fifa Soccer 13 (US)(M3),FIFA 13(美)SPG(体育类),0502,"{""genre"":""运动|传统|足球"",""img"":""https://data.yang2000ling.com/img/3ds_200/0502.jpg"",""language"":""英语"",""publisher"":""Electronic Arts""}"
3ds,Shin Egokoro Kyoushitsu (JP),新绘心教室(日)SIM(模仿类),0503,"{""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/3ds_200/0503.jpg"",""language"":""日语"",""publisher"":""Nintendo""}"
3ds,Shinrei Camera – Tsuiteru Techou (JP),心灵写真 附体笔记(日)AVG(冒险类),0504,"{""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/3ds_200/0504.jpg"",""language"":""日语"",""publisher"":""Nintendo""}"
3ds,Moe Moe Daisensou – Gendaiban 3D (JP),萌萌大战略现代版3D(日)SLG(策略类),0505,"{""genre"":""策略|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0505.jpg"",""language"":""日语"",""publisher"":""SystemSoft""}"
3ds,Meitantei Conan – Marionette Symphony (JP),侦探柯南 木偶交响曲(日)AVG(文字类),0506,"{""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0506.jpg"",""language"":""日语"",""publisher"":""Bandai Namco Games""}"
3ds,One Piece – Romance Dawn (EU),海贼王 冒险黎明(欧)ARPG(动作角色扮演),0507,"{""genre"":""RPG|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0507.jpg"",""language"":""英语|法语|西班牙语|德语|意大利语"",""publisher"":""Namco Bandai Games""}"
3ds,Mario & Sonic at the London 2012 Olympic Games (JP),马里奥与索尼克在伦敦奥运会(日)SPG(体育类),0508,"{""genre"":""运动|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0508.jpg"",""language"":""日语"",""publisher"":""Nintendo""}"
3ds,Magi – Hajimari no Meikyuu (JP),魔笛MAGI 起始的迷宫(日)ACT(动作类),0509,"{""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0509.jpg"",""language"":""日语"",""publisher"":""Bandai Namco Games""}"
3ds,Pokemon Y (US)(M7),口袋妖怪Y(美)RPG(角色扮演),0510,"{""genre"":""RPG|日式RPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0510.jpg"",""language"":""英语|日语|法语|西班牙语|德语|意大利语|韩语"",""publisher"":""Nintendo""}"
3ds,Pokemon X (US)(M7),口袋妖怪X(美)RPG(角色扮演),0511,"{""genre"":""RPG|日式RPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0511.jpg"",""language"":""英语|日语|法语|西班牙语|德语|意大利语|韩语"",""publisher"":""Nintendo""}"
3ds,Chousoku Henkei Gyrozetter – Albatross no Tsubasa (JP),超速变形 螺旋Z 战斗之翼(日)RPG(角色扮演),0512,"{""genre"":""RPG|日式RPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0512.jpg"",""language"":""日语"",""publisher"":""Square Enix""}"
3ds,Danball Senki Baku Boost (JP),纸盒战机 爆Boost(日)RPG(角色扮演),0513,"{""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/3ds_200/0513.jpg"",""language"":""日语"",""publisher"":""Level 5""}"
3ds,Hello Kitty Picnic with Sanrio Friends (US),凯蒂猫野餐with三丽欧的朋友(美)PUZ(益智类),0514,"{""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/3ds_200/0514.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Majesco Games""}"
3ds,Classic Games Overload – Card & Puzzle Edition (US),经典游戏满载 卡牌和解谜(美)PUZ(益智类),0515,"{""genre"":""混合|棋牌"",""img"":""https://data.yang2000ling.com/img/3ds_200/0515.jpg"",""language"":""英语"",""publisher"":""Telegames""}"
3ds,Moshi Monsters – Moshlings Theme Park (US),莫希怪兽 怪兽主题公园(美)PUZ(益智类),0516,"{""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0516.jpg"",""language"":""英语"",""publisher"":""Activision""}"
3ds,Hello Kitty Picnic with Sanrio Friends (v01) (US),凯蒂猫野餐with三丽欧的朋友(美)PUZ(益智类),0517,"{""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/3ds_200/0517.jpg"",""language"":""英语|法语|西班牙语"",""publisher"":""Majesco Games""}"
3ds,Disney Magic Castle – My Happy Life (JP),迪斯尼梦幻城 我的快乐生活(日)PUZ(益智类),0518,"{""genre"":""混合|普通"",""img"":""https://data.yang2000ling.com/img/3ds_200/0518.jpg"",""language"":""日语"",""publisher"":""Bandai Namco Games""}"
3ds,Doraemon and Nobita Number Adventure (CN),哆啦A梦 大雄的数字大冒险(中文)PUZ(益智类),0519,"{""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/3ds_200/0519.jpg"",""language"":""中文"",""publisher"":""SEGA""}"
3ds,Professor Layton und das Vermaechtnis von Aslant (DE),雷顿教授与超文明A的遗产,0520,"{""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/3ds_200/0520.jpg"",""language"":""德语"",""publisher"":""Nintendo""}"
3ds,Hatsune Miku – Project Mirai 2 (JP),初音未来 未来计划2(日)MUG(音乐类),0521,"{""genre"":""混合|节奏"",""img"":""https://data.yang2000ling.com/img/3ds_200/0521.jpg"",""language"":""日语"",""publisher"":""SEGA""}"
